X	Y	Z	ASPECT	SLOPE
502809.7	1090371.863	1384	193.9	6.83
502909.7	1090371.863	1384	195.5	10.36
503009.7	1090371.863	1383	182.2	11.18
503109.7	1090371.863	1384	159.2	8.59
503209.7	1090371.863	1386	156.8	4.36
503309.7	1090371.863	1386	177.1	2.87
503409.7	1090371.863	1386	191.7	4.23
503509.7	1090371.863	1385	204.8	7.3
503609.7	1090371.863	1385	200.6	9.48
503709.7	1090371.863	1386	169.4	8.53
503809.7	1090371.863	1388	136.8	6.56
503909.7	1090371.863	1389	135	1.92
504009.7	1090371.863	1389	251.6	0.45
504109.7	1090371.863	1390	270	0.43
504209.7	1090371.863	1391	251.6	0.68
504309.7	1090371.863	1391	232.1	0.82
504409.7	1090371.863	1392	188.1	0.51
504509.7	1090371.863	1393	168.7	0.37
504609.7	1090371.863	1393	211	0.42
504709.7	1090371.863	1393	198.4	0.45
504809.7	1090371.863	1393	225	0.41
504909.7	1090371.863	1394	256	0.59
505009.7	1090371.863	1395	257	0.96
505109.7	1090371.863	1396	256	1.18
505209.7	1090371.863	1398	256.6	1.55
505309.7	1090371.863	1400	253.1	1.72
505409.7	1090371.863	1403	239	1.25
505509.7	1090371.863	1405	219.8	1.12
505609.7	1090371.863	1406	211	1.25
505709.7	1090371.863	1406	192.5	1.32
505809.7	1090371.863	1407	169.7	1.6
505909.7	1090371.863	1406	144	1.95
506009.7	1090371.863	1405	123.2	2.48
506109.7	1090371.863	1404	203.2	1.09
506209.7	1090371.863	1400	251.6	2.04
506309.7	1090371.863	1404	195.3	0.82
506409.7	1090371.863	1406	184.4	0.93
506509.7	1090371.863	1406	201	1
506609.7	1090371.863	1407	205	1.19
506709.7	1090371.863	1407	211	1.25
506809.7	1090371.863	1408	220.6	1.32
506909.7	1090371.863	1410	221.2	1.52
507009.7	1090371.863	1411	205.3	1.51
507109.7	1090371.863	1412	191.3	1.46
507209.7	1090371.863	1413	201.8	1.54
507309.7	1090371.863	1413	205.3	1.51
507409.7	1090371.863	1415	202.4	1.32
507509.7	1090371.863	1416	202.4	1.32
507609.7	1090371.863	1417	191.3	1.46
507709.7	1090371.863	1417	187.4	1.66
507809.7	1090371.863	1417	198.4	1.81
507909.7	1090371.863	1418	194	1.77
508009.7	1090371.863	1419	189.5	1.74
508109.7	1090371.863	1419	201.4	1.77
508209.7	1090371.863	1420	215.5	1.85
508309.7	1090371.863	1422	218.3	1.73
508409.7	1090371.863	1424	209.1	1.47
508509.7	1090371.863	1426	194.7	1.41
508609.7	1090371.863	1427	168.7	1.46
508709.7	1090371.863	1427	156.8	1.64
508809.7	1090371.863	1426	155.6	1.73
508909.7	1090371.863	1424	151.4	1.79
509009.7	1090371.863	1423	147.5	1.87
509109.7	1090371.863	1421	146.9	1.97
509209.7	1090371.863	1420	150.9	2.21
509309.7	1090371.863	1417	155	2.37
509409.7	1090371.863	1414	160.3	2.13
509509.7	1090371.863	1414	170.2	2.11
509609.7	1090371.863	1413	166.8	2.5
509709.7	1090371.863	1410	164.5	2.67
509809.7	1090371.863	1410	159.8	2.9
509909.7	1090371.863	1408	180	2.72
510009.7	1090371.863	1405	196.4	2.54
510109.7	1090371.863	1409	183.6	2.3
510209.7	1090371.863	1409	189.2	2.25
510309.7	1090371.863	1410	193.6	2.14
510409.7	1090371.863	1411	180	2
510509.7	1090371.863	1412	156.8	2.18
510609.7	1090371.863	1411	171.9	2.02
510709.7	1090371.863	1408	175.6	1.87
510809.7	1090371.863	1410	161.6	1.81
510909.7	1090371.863	1410	184.1	2.01
511009.7	1090371.863	1408	199.4	2.58
511109.7	1090371.863	1408	191.3	2.55
511209.7	1090371.863	1410	189.5	2.61
511309.7	1090371.863	1410	230.4	4.27
511409.7	1090371.863	1410	248.5	6.82
511509.7	1090371.863	1422	245.2	5.27
511609.7	1090371.863	1435	237.9	3.63
511709.7	1090371.863	1439	212.5	1.87
511809.7	1090371.863	1445	114.3	4.86
511909.7	1090371.863	1440	117.6	7.08
512009.7	1090371.863	1430	128.8	6.49
512109.7	1090371.863	1415	150.9	4.42
512209.7	1090371.863	1411	227.1	5.46
512309.7	1090371.863	1412	237.8	8.15
512409.7	1090371.863	1423	231.1	7.59
512509.7	1090371.863	1432	218.2	5.09
512609.7	1090371.863	1437	166	2.95
512709.7	1090371.863	1444	152.1	2.75
512809.7	1090371.863	1443	161.6	2.26
512909.7	1090371.863	1443	160	1.68
513009.7	1090371.863	1443	139.8	1.22
513109.7	1090371.863	1443	100	1.24
513209.7	1090371.863	1442	80.9	3.62
513309.7	1090371.863	1441	84.3	4.31
513409.7	1090371.863	1433	248.8	6.5
513509.7	1090371.863	1428	240.2	15.07
513609.7	1090371.863	1430	218.3	16.84
513709.7	1090371.863	1435	212.1	19.57
513809.7	1090371.863	1450	201.3	18.47
513909.7	1090371.863	1475	180.9	17.36
514009.7	1090371.863	1480	160	18.05
514109.7	1090371.863	1475	151.2	17.86
514209.7	1090371.863	1465	154.6	17.01
514309.7	1090371.863	1453	176.8	16
514409.7	1090371.863	1435	199.9	16.93
514509.7	1090371.863	1445	169.1	14.14
514609.7	1090371.863	1460	142	13.81
514709.7	1090371.863	1450	217	13.64
514809.7	1090371.863	1435	228	18.68
514909.7	1090371.863	1473	203.1	15.14
515009.7	1090371.863	1480	203.3	15.22
515109.7	1090371.863	1490	187.9	12.25
515209.7	1090371.863	1503	161.1	10.7
515309.7	1090371.863	1508	155.9	11.23
515409.7	1090371.863	1495	165.4	10.68
515509.7	1090371.863	1491	141.2	11.07
515609.7	1090371.863	1490	145.7	9.7
515709.7	1090371.863	1475	152.4	9.05
515809.7	1090371.863	1468	206.6	6.7
515909.7	1090371.863	1459	230.8	6.99
516009.7	1090371.863	1485	136.2	4.95
516109.7	1090371.863	1482	91	8.53
516209.7	1090371.863	1487	83.3	10.34
516309.7	1090371.863	1475	109.3	5.75
494509.7	1090271.863	1244	284	2.36
494609.7	1090271.863	1245	284.7	2.81
494709.7	1090271.863	1252	299.5	1.89
494809.7	1090271.863	1260	280.3	1.6
494909.7	1090271.863	1261	256.4	4.85
495009.7	1090271.863	1257	259.7	10.72
495109.7	1090271.863	1268	249.6	10.36
495209.7	1090271.863	1288	206.6	7.96
495309.7	1090271.863	1283	225	10.91
495409.7	1090271.863	1295	248.9	9.66
495509.7	1090271.863	1328	283.3	5.58
495609.7	1090271.863	1340	325.9	5.35
495709.7	1090271.863	1351	355.5	8.98
495809.7	1090271.863	1355	0.5	15.38
495909.7	1090271.863	1385	356.1	19.97
496009.7	1090271.863	1395	351.3	21.53
496109.7	1090271.863	1400	353.9	22.47
496209.7	1090271.863	1405	358.8	23.45
496309.7	1090271.863	1415	17.4	23.69
496409.7	1090271.863	1410	30.7	21.42
496509.7	1090271.863	1380	12.5	12.07
496609.7	1090271.863	1350	306.8	11.21
496709.7	1090271.863	1345	295.7	10.3
496809.7	1090271.863	1349	283.7	8.7
496909.7	1090271.863	1359	265.8	10.72
497009.7	1090271.863	1380	254.1	10.32
497109.7	1090271.863	1400	259.8	13.91
497209.7	1090271.863	1415	277.5	13.4
497309.7	1090271.863	1450	289	14.66
497409.7	1090271.863	1480	278.3	14.11
497509.7	1090271.863	1498	255.2	8.6
497609.7	1090271.863	1503	239.6	10.75
497709.7	1090271.863	1515	243.9	14.66
497809.7	1090271.863	1535	251.4	16.18
497909.7	1090271.863	1573	257.7	13.8
498009.7	1090271.863	1600	325.2	8.48
498109.7	1090271.863	1630	360	20.3
498209.7	1090271.863	1668	345.8	24.66
498309.7	1090271.863	1675	342.6	24.26
498409.7	1090271.863	1683	351.8	23.6
498509.7	1090271.863	1698	358.7	21.62
498609.7	1090271.863	1692	357.7	20.7
498709.7	1090271.863	1695	342.1	22.15
498809.7	1090271.863	1710	324.5	20.62
498909.7	1090271.863	1715	330.2	7.31
499009.7	1090271.863	1700	114.2	11.54
499109.7	1090271.863	1685	128.3	16.93
499209.7	1090271.863	1645	130.2	17.71
499309.7	1090271.863	1630	159	9.88
499409.7	1090271.863	1600	103.4	1.55
499509.7	1090271.863	1620	65.1	21.1
499609.7	1090271.863	1630	65.3	26.98
499709.7	1090271.863	1585	45.6	19.65
499809.7	1090271.863	1555	10.8	14.96
499909.7	1090271.863	1543	28.8	9.71
500009.7	1090271.863	1505	96.3	9.64
500109.7	1090271.863	1480	140.2	11.05
500209.7	1090271.863	1455	146.7	14.67
500309.7	1090271.863	1445	142.5	15.16
500409.7	1090271.863	1430	140.3	10.85
500509.7	1090271.863	1418	121.9	7.55
500609.7	1090271.863	1414	149	2.92
500709.7	1090271.863	1411	157.8	4.17
500809.7	1090271.863	1406	118.9	6.92
500909.7	1090271.863	1405	98.4	4.41
501009.7	1090271.863	1401	76	1.77
501109.7	1090271.863	1396	82.9	1.15
501209.7	1090271.863	1393	95.2	0.79
501309.7	1090271.863	1391	135	0.3
501409.7	1090271.863	1390	135	0.41
501509.7	1090271.863	1390	135	0.51
501609.7	1090271.863	1389	171.9	0.51
501709.7	1090271.863	1388	186.3	0.65
501809.7	1090271.863	1388	158.2	0.77
501909.7	1090271.863	1388	140.7	1.02
502009.7	1090271.863	1387	164.1	1.04
502109.7	1090271.863	1385	173.7	1.3
502209.7	1090271.863	1385	177.3	1.51
502309.7	1090271.863	1384	180	1.29
502409.7	1090271.863	1384	141.3	0.92
502509.7	1090271.863	1385	135	0.71
502609.7	1090271.863	1384	170.5	0.87
502709.7	1090271.863	1383	174.3	1.44
502809.7	1090271.863	1382	175.6	1.87
502909.7	1090271.863	1381	191.3	2.55
503009.7	1090271.863	1381	195.3	3.26
503109.7	1090271.863	1381	181.5	2.79
503209.7	1090271.863	1383	178	2.08
503309.7	1090271.863	1383	170.5	1.74
503409.7	1090271.863	1384	174.8	1.58
503509.7	1090271.863	1383	205	2.37
503609.7	1090271.863	1384	205.6	3.97
503709.7	1090271.863	1385	183.1	3.94
503809.7	1090271.863	1387	157.2	2.41
503909.7	1090271.863	1387	186.3	0.65
504009.7	1090271.863	1388	243.4	0.64
504109.7	1090271.863	1389	225	0.51
504209.7	1090271.863	1390	215.5	0.62
504309.7	1090271.863	1390	225	0.81
504409.7	1090271.863	1391	203.2	0.55
504509.7	1090271.863	1392	180	0.43
504609.7	1090271.863	1392	198.4	0.45
504709.7	1090271.863	1392	225	0.41
504809.7	1090271.863	1393	261.9	0.51
504909.7	1090271.863	1394	270	0.57
505009.7	1090271.863	1395	270	0.86
505109.7	1090271.863	1396	270	1.15
505209.7	1090271.863	1398	270	1.43
505309.7	1090271.863	1400	267.3	1.51
505409.7	1090271.863	1403	251.6	0.91
505509.7	1090271.863	1405	201.8	0.77
505609.7	1090271.863	1405	196.4	1.27
505709.7	1090271.863	1404	180	1.58
505809.7	1090271.863	1405	164.4	1.86
505909.7	1090271.863	1403	154.4	1.83
506009.7	1090271.863	1403	122.5	1.87
506109.7	1090271.863	1401	212.5	0.93
506209.7	1090271.863	1400	233.1	2.15
506309.7	1090271.863	1403	192.5	1.32
506409.7	1090271.863	1404	193	0.96
506509.7	1090271.863	1405	198.4	0.91
506609.7	1090271.863	1405	206.6	0.96
506709.7	1090271.863	1406	219.8	1.12
506809.7	1090271.863	1407	220.2	1.22
506909.7	1090271.863	1408	212	1.35
507009.7	1090271.863	1409	204	1.41
507109.7	1090271.863	1410	189	1.38
507209.7	1090271.863	1411	198.4	1.58
507309.7	1090271.863	1410	211	1.67
507409.7	1090271.863	1412	204	1.41
507509.7	1090271.863	1414	191.3	1.46
507609.7	1090271.863	1414	182.5	1.65
507709.7	1090271.863	1414	187.4	1.66
507809.7	1090271.863	1414	196.9	1.72
507909.7	1090271.863	1415	191.3	1.83
508009.7	1090271.863	1415	194	1.77
508109.7	1090271.863	1416	211	1.67
508209.7	1090271.863	1418	225	1.72
508309.7	1090271.863	1420	225	1.62
508409.7	1090271.863	1423	212	1.35
508509.7	1090271.863	1424	194	1.18
508609.7	1090271.863	1425	166	1.18
508709.7	1090271.863	1425	148	1.35
508809.7	1090271.863	1424	147.1	1.45
508909.7	1090271.863	1423	145.6	1.65
509009.7	1090271.863	1421	145	1.75
509109.7	1090271.863	1419	141.3	1.83
509209.7	1090271.863	1417	137.9	2.03
509309.7	1090271.863	1415	147.5	1.87
509409.7	1090271.863	1413	158.6	1.77
509509.7	1090271.863	1411	155.9	2.27
509609.7	1090271.863	1409	161.6	2.72
509709.7	1090271.863	1406	166.3	2.73
509809.7	1090271.863	1405	154.7	3.01
509909.7	1090271.863	1404	184.4	2.8
510009.7	1090271.863	1400	205.2	2.69
510109.7	1090271.863	1405	188.1	2.02
510209.7	1090271.863	1406	195.6	1.86
510309.7	1090271.863	1407	198.4	1.81
510409.7	1090271.863	1408	185.2	1.58
510509.7	1090271.863	1409	147.5	1.87
510609.7	1090271.863	1410	165.5	2
510709.7	1090271.863	1405	180	2.15
510809.7	1090271.863	1406	166.4	2.14
510909.7	1090271.863	1403	180	1.86
511009.7	1090271.863	1405	199.8	1.9
511109.7	1090271.863	1406	197.1	1.95
511209.7	1090271.863	1407	186.3	1.94
511309.7	1090271.863	1408	232.7	3.78
511409.7	1090271.863	1408	247.1	6.96
511509.7	1090271.863	1415	240.5	5.66
511609.7	1090271.863	1427	216.9	4.29
511709.7	1090271.863	1433	180	5.28
511809.7	1090271.863	1430	142.6	7.62
511909.7	1090271.863	1424	128.6	8.1
512009.7	1090271.863	1415	129.9	5.68
512109.7	1090271.863	1409	152.7	2.34
512209.7	1090271.863	1409	246.3	3.91
512309.7	1090271.863	1410	244	6.19
512409.7	1090271.863	1420	220.7	6.77
512509.7	1090271.863	1423	206.3	7.86
512609.7	1090271.863	1426	194	5.89
512709.7	1090271.863	1433	175.8	2.94
512809.7	1090271.863	1442	168.7	1.83
512909.7	1090271.863	1440	177.3	1.51
513009.7	1090271.863	1440	168.7	1.1
513109.7	1090271.863	1441	135	1.01
513209.7	1090271.863	1441	90	2.58
513309.7	1090271.863	1439	86	5.08
513409.7	1090271.863	1436	190.3	3.2
513509.7	1090271.863	1415	204.8	12.43
513609.7	1090271.863	1420	194.5	19.22
513709.7	1090271.863	1410	201	23.52
513809.7	1090271.863	1415	199.5	23.31
513909.7	1090271.863	1425	183.9	19.97
514009.7	1090271.863	1450	165.7	18.21
514109.7	1090271.863	1445	156.6	16.82
514209.7	1090271.863	1440	151.7	16.16
514309.7	1090271.863	1428	173.5	14.93
514409.7	1090271.863	1415	200.4	16.56
514509.7	1090271.863	1420	180	15.11
514609.7	1090271.863	1430	154.3	14.99
514709.7	1090271.863	1420	208.4	14.58
514809.7	1090271.863	1415	222	18.41
514909.7	1090271.863	1445	199.7	15.72
515009.7	1090271.863	1453	202.9	16.27
515109.7	1090271.863	1465	193.6	15.18
515209.7	1090271.863	1475	169.8	14.25
515309.7	1090271.863	1475	161.8	13.26
515409.7	1090271.863	1468	171.7	11.22
515509.7	1090271.863	1470	152	11.6
515609.7	1090271.863	1465	152.8	9.18
515709.7	1090271.863	1450	159.9	4.57
515809.7	1090271.863	1470	215.3	4.82
515909.7	1090271.863	1470	212.7	8.03
516009.7	1090271.863	1460	179.2	5.36
516109.7	1090271.863	1470	118	7.58
516209.7	1090271.863	1475	114.6	14.49
516309.7	1090271.863	1425	124.6	14.32
494509.7	1090171.863	1245	293.2	3.27
494609.7	1090171.863	1250	305.8	3.79
494709.7	1090171.863	1263	325.1	2.88
494809.7	1090171.863	1258	340.5	2.35
494909.7	1090171.863	1265	277.6	2.17
495009.7	1090171.863	1266	240.8	8.87
495109.7	1090171.863	1260	218.6	10.78
495209.7	1090171.863	1270	206.6	8.58
495309.7	1090171.863	1283	246.9	11
495409.7	1090171.863	1305	249.2	11.71
495509.7	1090171.863	1318	223.7	8.75
495609.7	1090171.863	1330	223.6	8.35
495709.7	1090171.863	1330	262.5	7.61
495809.7	1090171.863	1365	311.6	8.46
495909.7	1090171.863	1375	333.4	12.6
496009.7	1090171.863	1390	339.7	17.6
496109.7	1090171.863	1420	346.7	20.82
496209.7	1090171.863	1443	1.5	20.44
496309.7	1090171.863	1450	31.5	19.98
496409.7	1090171.863	1425	46.1	20.64
496509.7	1090171.863	1393	36	14.64
496609.7	1090171.863	1373	326.5	7.09
496709.7	1090171.863	1350	284.3	8.65
496809.7	1090171.863	1375	292.2	8.83
496909.7	1090171.863	1395	292.7	9.01
497009.7	1090171.863	1410	272.3	7.13
497109.7	1090171.863	1405	254.6	13.49
497209.7	1090171.863	1410	248.4	16.62
497309.7	1090171.863	1435	237.6	15.01
497409.7	1090171.863	1450	222.3	14.49
497509.7	1090171.863	1470	210.1	13.87
497609.7	1090171.863	1485	222.5	13.63
497709.7	1090171.863	1505	245.2	16.57
497809.7	1090171.863	1530	255.1	17.58
497909.7	1090171.863	1565	258.4	15.61
498009.7	1090171.863	1595	266.8	15
498109.7	1090171.863	1620	295	9.4
498209.7	1090171.863	1648	323.2	9.13
498309.7	1090171.863	1655	313.5	11.11
498409.7	1090171.863	1675	332.7	10.2
498509.7	1090171.863	1688	356.4	12.5
498609.7	1090171.863	1710	356.2	13.86
498709.7	1090171.863	1710	342.9	9.65
498809.7	1090171.863	1695	211	2.09
498909.7	1090171.863	1680	152.7	13.06
499009.7	1090171.863	1665	134.4	17.65
499109.7	1090171.863	1645	124.5	17.28
499209.7	1090171.863	1645	126.1	17.2
499309.7	1090171.863	1600	174.3	10.74
499409.7	1090171.863	1585	215.7	11.15
499509.7	1090171.863	1605	103.2	12.31
499609.7	1090171.863	1610	72.7	21.77
499709.7	1090171.863	1590	54.2	16.65
499809.7	1090171.863	1565	78.7	10.83
499909.7	1090171.863	1525	119.6	14.2
500009.7	1090171.863	1495	123.3	14.67
500109.7	1090171.863	1480	122.2	11.28
500209.7	1090171.863	1470	121	10.33
500309.7	1090171.863	1450	121	9.11
500409.7	1090171.863	1435	135	6.75
500509.7	1090171.863	1424	139	5.77
500609.7	1090171.863	1415	150.9	4.42
500709.7	1090171.863	1410	149.3	4.49
500809.7	1090171.863	1406	124.3	3.81
500909.7	1090171.863	1402	94.6	2.66
501009.7	1090171.863	1399	83.7	1.94
501109.7	1090171.863	1396	83.7	1.3
501209.7	1090171.863	1393	80.5	0.87
501309.7	1090171.863	1392	90	0.43
501409.7	1090171.863	1390	116.6	0.32
501509.7	1090171.863	1389	108.4	0.45
501609.7	1090171.863	1389	135	0.41
501709.7	1090171.863	1388	171.9	0.51
501809.7	1090171.863	1387	153.4	0.64
501909.7	1090171.863	1387	128.7	0.92
502009.7	1090171.863	1386	142.1	0.82
502109.7	1090171.863	1385	155.6	0.87
502209.7	1090171.863	1384	167	0.96
502309.7	1090171.863	1383	187.1	1.15
502409.7	1090171.863	1383	167.5	1.32
502509.7	1090171.863	1382	157.6	1.32
502609.7	1090171.863	1381	159.4	1.22
502709.7	1090171.863	1381	159.4	1.22
502809.7	1090171.863	1380	168.7	1.1
502909.7	1090171.863	1380	180	1
503009.7	1090171.863	1380	202.4	1.32
503109.7	1090171.863	1380	201.8	1.54
503209.7	1090171.863	1380	192.5	1.32
503309.7	1090171.863	1382	180	1
503409.7	1090171.863	1382	194	0.59
503509.7	1090171.863	1383	246.8	0.55
503609.7	1090171.863	1385	240.9	0.74
503709.7	1090171.863	1385	218.7	0.92
503809.7	1090171.863	1385	211	0.84
503909.7	1090171.863	1386	240.9	0.74
504009.7	1090171.863	1388	256	0.59
504109.7	1090171.863	1390	225	0.3
504209.7	1090171.863	1390	211	0.42
504309.7	1090171.863	1390	225	0.71
504409.7	1090171.863	1390	215.5	0.62
504509.7	1090171.863	1391	191.3	0.37
504609.7	1090171.863	1392	225	0.3
504709.7	1090171.863	1392	261.9	0.51
504809.7	1090171.863	1393	270	0.57
504909.7	1090171.863	1394	276.3	0.65
505009.7	1090171.863	1395	279.5	0.87
505109.7	1090171.863	1397	273.8	1.08
505209.7	1090171.863	1398	263.7	1.3
505309.7	1090171.863	1400	247.6	1.32
505409.7	1090171.863	1401	208.3	1.06
505509.7	1090171.863	1402	176.6	1.22
505609.7	1090171.863	1401	183	1.36
505709.7	1090171.863	1402	169.7	1.6
505809.7	1090171.863	1401	163.1	1.72
505909.7	1090171.863	1400	156.3	1.96
506009.7	1090171.863	1400	154.4	1.83
506109.7	1090171.863	1395	209.7	1.15
506209.7	1090171.863	1400	228.8	1.52
506309.7	1090171.863	1399	207.9	1.38
506409.7	1090171.863	1402	198.4	1.13
506509.7	1090171.863	1402	201	1
506609.7	1090171.863	1404	206.6	0.96
506709.7	1090171.863	1404	214.7	1.13
506809.7	1090171.863	1405	211	1.25
506909.7	1090171.863	1406	206.6	1.28
507009.7	1090171.863	1407	206.6	1.28
507109.7	1090171.863	1408	187.1	1.15
507209.7	1090171.863	1409	196.4	1.27
507309.7	1090171.863	1409	214.4	1.65
507409.7	1090171.863	1410	198.4	1.58
507509.7	1090171.863	1411	182.5	1.65
507609.7	1090171.863	1411	182.5	1.65
507709.7	1090171.863	1411	190.3	1.6
507809.7	1090171.863	1412	189.5	1.74
507909.7	1090171.863	1412	188.7	1.88
508009.7	1090171.863	1412	205.6	1.83
508109.7	1090171.863	1413	225	1.72
508209.7	1090171.863	1416	235.6	1.65
508309.7	1090171.863	1419	233.1	1.43
508409.7	1090171.863	1421	214.7	1.13
508509.7	1090171.863	1423	191.3	1.1
508609.7	1090171.863	1423	168.7	1.1
508709.7	1090171.863	1423	145.3	1.13
508809.7	1090171.863	1423	135	1.32
508909.7	1090171.863	1421	135	1.42
509009.7	1090171.863	1419	135	1.52
509109.7	1090171.863	1418	135	1.72
509209.7	1090171.863	1415	131.8	1.83
509309.7	1090171.863	1413	138.8	1.52
509409.7	1090171.863	1410	146.3	1.55
509509.7	1090171.863	1410	137.7	2.13
509609.7	1090171.863	1407	149	2.09
509709.7	1090171.863	1404	162.9	1.95
509809.7	1090171.863	1403	143.1	2.15
509909.7	1090171.863	1402	187.4	1.66
510009.7	1090171.863	1400	214.7	2.26
510109.7	1090171.863	1402	192.1	2.05
510209.7	1090171.863	1402	193.6	2.14
510309.7	1090171.863	1403	194.9	2.22
510409.7	1090171.863	1403	194.5	2
510509.7	1090171.863	1405	147.5	1.87
510609.7	1090171.863	1406	151.4	1.79
510709.7	1090171.863	1403	171.9	2.02
510809.7	1090171.863	1403	168	2.41
510909.7	1090171.863	1401	187.1	2.31
511009.7	1090171.863	1400	199.7	2.13
511109.7	1090171.863	1401	197.1	1.95
511209.7	1090171.863	1404	205.3	1.51
511309.7	1090171.863	1403	256	2.95
511409.7	1090171.863	1411	251.6	5.42
511509.7	1090171.863	1417	228.1	5.56
511609.7	1090171.863	1420	188.7	5.63
511709.7	1090171.863	1422	165.7	7.5
511809.7	1090171.863	1416	154.9	7.71
511909.7	1090171.863	1413	136.9	6.16
512009.7	1090171.863	1415	128.1	3.36
512109.7	1090171.863	1409	215.5	0.62
512209.7	1090171.863	1409	262.7	2.81
512309.7	1090171.863	1415	239.4	4.07
512409.7	1090171.863	1414	209.4	4.51
512509.7	1090171.863	1418	217.6	5.5
512609.7	1090171.863	1419	238.2	5.29
512709.7	1090171.863	1433	242.4	1.7
512809.7	1090171.863	1444	127.9	0.82
512909.7	1090171.863	1441	189.5	0.87
513009.7	1090171.863	1439	191.3	0.73
513109.7	1090171.863	1441	135	1.01
513209.7	1090171.863	1440	109.8	1.9
513309.7	1090171.863	1437	88.3	4.72
513409.7	1090171.863	1434	80.3	2.98
513509.7	1090171.863	1432	135	2.02
513609.7	1090171.863	1428	162.9	7.97
513709.7	1090171.863	1415	193.7	16.15
513809.7	1090171.863	1385	208.7	20.69
513909.7	1090171.863	1400	196.1	16.32
514009.7	1090171.863	1430	167.4	13.88
514109.7	1090171.863	1425	158.4	13.53
514209.7	1090171.863	1422	148.6	13.11
514309.7	1090171.863	1410	165.7	11.16
514409.7	1090171.863	1405	194.7	13.8
514509.7	1090171.863	1395	180.8	15.84
514609.7	1090171.863	1400	167.3	14.31
514709.7	1090171.863	1393	213.3	13.21
514809.7	1090171.863	1410	218.9	15.69
514909.7	1090171.863	1423	196.3	15.43
515009.7	1090171.863	1430	198	17.3
515109.7	1090171.863	1428	191.1	18.06
515209.7	1090171.863	1440	175.7	17.47
515309.7	1090171.863	1440	173.1	15.68
515409.7	1090171.863	1443	177.4	13.98
515509.7	1090171.863	1440	161.4	13.43
515609.7	1090171.863	1445	175.4	10.51
515709.7	1090171.863	1435	208.4	7.05
515809.7	1090171.863	1445	170.2	5.44
515909.7	1090171.863	1458	186.4	9.5
516009.7	1090171.863	1435	201	10.84
516109.7	1090171.863	1450	138.3	15.44
516209.7	1090171.863	1458	134	17.38
516309.7	1090171.863	1400	167	6.34
494509.7	1090071.863	1246	297.3	5.3
494609.7	1090071.863	1253	316.1	5.25
494709.7	1090071.863	1268	349.7	3.2
494809.7	1090071.863	1273	340.5	2.35
494909.7	1090071.863	1263	338	3.63
495009.7	1090071.863	1271	310.3	4.97
495109.7	1090071.863	1285	292.2	6.24
495209.7	1090071.863	1285	298.8	8.28
495309.7	1090071.863	1305	284.2	8.43
495409.7	1090071.863	1310	237.3	8.03
495509.7	1090071.863	1305	207.3	9.27
495609.7	1090071.863	1310	226	11.3
495709.7	1090071.863	1318	240.8	13.14
495809.7	1090071.863	1340	236.5	11.03
495909.7	1090071.863	1357	253.1	11.66
496009.7	1090071.863	1380	279.7	11.75
496109.7	1090071.863	1410	308.2	10.1
496209.7	1090071.863	1428	13.3	8.04
496309.7	1090071.863	1447	61.7	15.18
496409.7	1090071.863	1433	54.6	16.01
496509.7	1090071.863	1405	39.7	16.14
496609.7	1090071.863	1410	9.8	11.26
496709.7	1090071.863	1378	317.2	13.05
496809.7	1090071.863	1380	317.2	15.52
496909.7	1090071.863	1400	330.3	14.98
497009.7	1090071.863	1430	343.6	12.49
497109.7	1090071.863	1445	312.1	10.04
497209.7	1090071.863	1445	262.4	10.71
497309.7	1090071.863	1440	238.7	12.62
497409.7	1090071.863	1450	247.1	11.95
497509.7	1090071.863	1475	278.2	10.87
497609.7	1090071.863	1513	298	14.21
497709.7	1090071.863	1540	295.6	17.18
497809.7	1090071.863	1570	280.8	14.62
497909.7	1090071.863	1585	246.4	12.83
498009.7	1090071.863	1580	230.5	18.28
498109.7	1090071.863	1585	217.8	18.06
498209.7	1090071.863	1610	211.1	14.79
498309.7	1090071.863	1630	234.7	13.51
498409.7	1090071.863	1650	261.5	9.61
498509.7	1090071.863	1698	303.7	3.1
498609.7	1090071.863	1705	124.7	4.52
498709.7	1090071.863	1693	152.8	12.05
498809.7	1090071.863	1665	157.1	16.98
498909.7	1090071.863	1655	150.6	19.88
499009.7	1090071.863	1640	152	19.06
499109.7	1090071.863	1613	139.2	16.3
499209.7	1090071.863	1605	121.4	16.71
499309.7	1090071.863	1605	175.2	8.56
499409.7	1090071.863	1565	222.5	11.5
499509.7	1090071.863	1595	140.2	11.05
499609.7	1090071.863	1595	105.3	12.07
499709.7	1090071.863	1560	69.3	13.31
499809.7	1090071.863	1595	68	18.28
499909.7	1090071.863	1555	57	15.65
500009.7	1090071.863	1540	37.4	14.98
500109.7	1090071.863	1520	34.4	16.05
500209.7	1090071.863	1510	35.8	15.51
500309.7	1090071.863	1485	40	13.76
500409.7	1090071.863	1475	49.5	10.15
500509.7	1090071.863	1438	57.7	5.07
500609.7	1090071.863	1422	70.7	3.03
500709.7	1090071.863	1413	82.9	2.31
500809.7	1090071.863	1408	98.1	2.02
500909.7	1090071.863	1403	96.8	1.8
501009.7	1090071.863	1399	70	1.68
501109.7	1090071.863	1399	41.4	1.62
501209.7	1090071.863	1397	31	1.67
501309.7	1090071.863	1397	45	1.42
501409.7	1090071.863	1394	63.4	0.64
501509.7	1090071.863	1390	90	0.43
501609.7	1090071.863	1389	98.1	0.51
501709.7	1090071.863	1388	135	0.41
